type	name	sc	lefr	zcr	entropy
silenzio	auto_02_092_001	11.170956	516.000000	0.051064	5980592.551237
silenzio	auto_02_092_002	9.676829	432.000000	0.038298	3927638.425284
silenzio	auto_02_093_000	6.967559	389.000000	0.017021	-182417.054825
silenzio	auto_02_093_001	5.552364	485.000000	0.009929	3925479.997329
silenzio	auto_02_093_002	5.532377	475.000000	0.021277	4834456.322593
silenzio	auto_02_094_000	9.119143	454.000000	0.026950	6948434.818772
silenzio	auto_02_094_001	13.940395	472.000000	0.059574	2753548.111638
silenzio	auto_02_094_002	8.434114	475.000000	0.032624	5326413.824073
silenzio	auto_02_095_000	9.849399	445.000000	0.039716	2951709.224078
silenzio	auto_02_095_001	9.542291	483.000000	0.045390	1316522.372703
silenzio	auto_02_095_002	7.658701	428.000000	0.021277	517848.266356
silenzio	auto_02_096_000	8.923466	474.000000	0.029787	8150727.597189
silenzio	auto_02_096_001	6.850298	432.000000	0.025532	7710050.468565
silenzio	auto_02_096_002	7.032902	411.000000	0.029787	-555042.596909
silenzio	auto_02_097_000	12.196560	465.000000	0.052482	1261744.733457
silenzio	auto_02_097_001	12.066210	426.000000	0.051064	-85052.910071
silenzio	auto_02_097_002	13.381909	451.000000	0.053901	1402049.880824
silenzio	auto_02_098_000	8.283521	477.000000	0.028369	4075307.990493
silenzio	auto_02_098_001	7.592906	514.000000	0.031206	3620651.352425
silenzio	auto_02_098_002	13.435325	475.000000	0.052482	494510.300669
silenzio	auto_02_099_000	9.902649	468.000000	0.035461	3575783.366625
silenzio	auto_02_099_001	10.798116	471.000000	0.032624	388166.100876
silenzio	auto_02_099_002	12.387809	468.000000	0.039716	2229619.653182
2p	tv_01_000_000	15.219372	564.000000	0.087943	383733.676973
2p	tv_01_000_001	32.372104	505.000000	0.120567	3046015.058593
2p	tv_01_000_002	41.246876	612.000000	0.209929	3217054.942331
2p	tv_01_001_000	36.272927	553.000000	0.192908	3528564.669907
2p	tv_01_001_001	37.706183	553.000000	0.139007	3462373.084897
2p	tv_01_001_002	37.522497	550.000000	0.153191	2903519.618564
2p	tv_01_002_000	35.094982	576.000000	0.188652	3504891.790785
2p	tv_01_002_001	27.514215	547.000000	0.130496	3286790.088925
2p	tv_01_002_002	27.069907	581.000000	0.130496	3547897.427389
2p	tv_01_003_000	21.061400	634.000000	0.127660	3069404.325309
2p	tv_01_003_001	27.271280	493.000000	0.150355	4188135.992315
2p	tv_01_003_002	63.226009	649.000000	0.309220	3041871.926963
2p	tv_01_004_000	18.139030	566.000000	0.087943	3836541.134735
2p	tv_01_004_001	22.533920	519.000000	0.120567	4741172.397720
2p	tv_01_004_002	19.373678	466.000000	0.062411	4176405.975556
2p	tv_01_005_000	18.460523	588.000000	0.113475	4294869.114574
2p	tv_01_005_001	41.209449	671.000000	0.119149	2528712.988951
2p	tv_01_005_002	213.606011	519.000000	0.617021	4051757.854766
2p	tv_01_006_000	37.463928	549.000000	0.153191	3727167.783191
2p	tv_01_006_001	38.777273	504.000000	0.182979	4134142.906568
2p	tv_01_006_002	34.850496	562.000000	0.143262	4548841.003778
2p	tv_01_007_000	24.242967	468.000000	0.073759	4861235.004517
2p	tv_01_007_001	43.323495	681.000000	0.139007	2684666.098979
2p	tv_01_007_002	197.894007	533.000000	0.536170	4397996.224581
2p	tv_01_008_000	32.834446	532.000000	0.140426	4692674.675880
2p	tv_01_008_001	32.001439	493.000000	0.178723	4228978.937828
2p	tv_01_008_002	59.700515	629.000000	0.266667	2943211.720025
2p	tv_01_009_000	18.344694	460.000000	0.053901	4012740.803103
2p	tv_01_009_001	22.942628	531.000000	0.114894	4529229.138303
2p	tv_01_009_002	21.685433	453.000000	0.079433	4975622.904574
2p	tv_01_010_000	36.644868	671.000000	0.178723	3135764.359942
2p	tv_01_010_001	43.056460	510.000000	0.153191	3828952.872027
2p	tv_01_010_002	5.845859	690.000000	0.058156	2744263.908044
2p	tv_01_011_000	4.501019	704.000000	0.005674	1962118.724662
2p	tv_01_011_001	6.077173	705.000000	0.011348	1957334.558211
2p	tv_01_011_002	4.428079	705.000000	0.002837	1933647.252324
2p	tv_01_012_000	22.217763	541.000000	0.096454	3923508.154026
2p	tv_01_012_001	14.961043	620.000000	0.109220	2945268.338769
2p	tv_01_012_002	11.556686	646.000000	0.085106	3543105.256830
2p	tv_01_013_000	7.222428	685.000000	0.059574	3038631.298203
2p	tv_01_013_001	2.790377	705.000000	0.002837	1951087.769146
2p	tv_01_013_002	1.846917	705.000000	0.000000	1924450.049572
2p	tv_01_014_000	63.695235	511.000000	0.217021	4517931.749390
2p	tv_01_014_001	192.931764	492.000000	0.604255	4640119.171909
2p	tv_01_014_002	144.371917	570.000000	0.475177	4226957.038099
2p	tv_01_015_000	58.180141	528.000000	0.238298	3791159.672915
2p	tv_01_015_001	181.754060	514.000000	0.529078	4100293.051129
2p	tv_01_015_002	183.567607	514.000000	0.563121	4441953.791189
2p	tv_01_016_000	71.841374	595.000000	0.260993	3137917.978159
2p	tv_01_016_001	165.273698	534.000000	0.519149	3665236.521469
2p	tv_01_016_002	187.232617	511.000000	0.575887	4177869.443328
2p	tv_01_017_000	165.876674	565.000000	0.546099	4113603.965032
2p	tv_01_017_001	97.125747	490.000000	0.368794	4468972.554123
2p	tv_01_017_002	203.838129	508.000000	0.565957	4941509.634992
2p	tv_01_018_000	149.624897	516.000000	0.479433	4762466.797160
2p	tv_01_018_001	123.418789	515.000000	0.404255	4310743.123740
2p	tv_01_018_002	110.062769	537.000000	0.388652	4255120.889152
2p	tv_01_019_000	69.069825	544.000000	0.296454	3481278.627449
2p	tv_01_019_001	25.041565	456.000000	0.093617	4715825.387499
2p	tv_01_019_002	32.950737	655.000000	0.197163	2712405.855713
2p	tv_01_020_000	33.097771	554.000000	0.190071	3520807.029526
2p	tv_01_020_001	38.320276	572.000000	0.160284	3156889.580558
2p	tv_01_020_002	25.926681	546.000000	0.097872	3404343.812835
2p	tv_01_021_000	76.560622	568.000000	0.292199	3560470.750778
2p	tv_01_021_001	69.601764	576.000000	0.256738	3087635.036939
2p	tv_01_021_002	28.619220	659.000000	0.170213	3011201.288037
2p	tv_01_022_000	72.049638	545.000000	0.276596	3162441.190546
2p	tv_01_022_001	86.495885	550.000000	0.256738	3781805.411843
2p	tv_01_022_002	59.547139	521.000000	0.218440	3561432.403098
2p	tv_01_023_000	30.037118	575.000000	0.170213	3190743.896570
2p	tv_01_023_001	60.376032	549.000000	0.232624	3555958.702468
2p	tv_01_023_002	27.945587	632.000000	0.127660	3150512.140640
2p	tv_01_024_000	40.940460	582.000000	0.239716	3195461.962193
2p	tv_01_024_001	41.199944	495.000000	0.158865	3958921.000540
2p	tv_01_024_002	23.544894	545.000000	0.100709	3564723.786086
2p	tv_01_025_000	45.925201	551.000000	0.229787	3830833.406558
2p	tv_01_025_001	42.601810	553.000000	0.158865	3333513.160663
2p	tv_01_025_002	113.730261	614.000000	0.434043	2843554.050170
2p	tv_01_026_000	19.502461	668.000000	0.123404	2953622.480254
2p	tv_01_026_001	12.229409	688.000000	0.068085	2413521.394729
2p	tv_01_026_002	60.307688	512.000000	0.188652	3993361.954843
2p	tv_01_027_000	36.782023	554.000000	0.140426	4119827.562165
2p	tv_01_027_001	13.602730	625.000000	0.090780	3103964.614807
2p	tv_01_027_002	17.270541	660.000000	0.130496	2529777.162012
2p	tv_01_028_000	59.572866	501.000000	0.205674	3817703.243326
2p	tv_01_028_001	37.847318	618.000000	0.209929	3055479.859836
2p	tv_01_028_002	28.426771	571.000000	0.129078	3071968.133551
2p	tv_01_029_000	56.293213	494.000000	0.191489	4663380.407009
2p	tv_01_029_001	29.406054	540.000000	0.121986	3668146.908296
2p	tv_01_029_002	2.041219	705.000000	0.000000	2388582.834237
2p	tv_01_030_000	70.214093	646.000000	0.309220	3236345.348600
2p	tv_01_030_001	104.333028	566.000000	0.392908	2832185.986858
2p	tv_01_030_002	50.350267	635.000000	0.287943	2774407.620235
2p	tv_01_031_000	79.743978	517.000000	0.263830	3642669.266300
2p	tv_01_031_001	50.277197	515.000000	0.174468	4075189.268332
2p	tv_01_031_002	108.788667	561.000000	0.314894	3731664.354195
2p	tv_01_032_000	198.168621	605.000000	0.445390	3692243.579039
2p	tv_01_032_001	128.285203	581.000000	0.439716	3329854.752912
2p	tv_01_032_002	80.377508	604.000000	0.321986	2739798.397977
2p	tv_01_033_000	15.065215	621.000000	0.100709	2824823.036687
2p	tv_01_033_001	21.503224	579.000000	0.116312	3089966.761554
2p	tv_01_033_002	78.048491	543.000000	0.242553	3446300.600242
2p	tv_01_034_000	47.739619	533.000000	0.180142	4348506.416731
2p	tv_01_034_001	33.781063	676.000000	0.167376	2371021.075723
2p	tv_01_034_002	39.901428	611.000000	0.229787	2579237.427810
2p	tv_01_035_000	22.020468	657.000000	0.153191	2734796.849056
2p	tv_01_035_001	52.327229	567.000000	0.217021	3461057.812383
2p	tv_01_035_002	43.597626	595.000000	0.232624	3158262.599664
2p	tv_01_036_000	58.743409	540.000000	0.217021	3511783.372959
2p	tv_01_036_001	85.734478	603.000000	0.402837	3674572.132654
2p	tv_01_036_002	88.776731	618.000000	0.354610	3189476.007673
2p	tv_01_037_000	39.228814	520.000000	0.129078	3626090.064788
2p	tv_01_037_001	139.953463	526.000000	0.460993	4381125.626574
2p	tv_01_037_002	43.441768	547.000000	0.208511	3681016.036954
2p	tv_01_038_000	58.777730	617.000000	0.260993	3214138.276711
2p	tv_01_038_001	30.152122	571.000000	0.139007	3331488.147285
2p	tv_01_038_002	7.094722	704.000000	0.028369	2273131.230166
2p	tv_01_039_000	36.106263	615.000000	0.224113	2801713.653251
2p	tv_01_039_001	2.569986	705.000000	0.000000	2425882.827237
2p	tv_01_039_002	40.159503	540.000000	0.153191	3226224.765377
2p	tv_01_040_000	3.228917	704.000000	0.028369	2108410.965329
2p	tv_01_040_001	2.458176	705.000000	0.000000	1941428.213206
2p	tv_01_040_002	1.789153	705.000000	0.000000	1898434.348824
2p	tv_01_041_000	24.705628	619.000000	0.151773	3022257.952955
2p	tv_01_041_001	7.557109	704.000000	0.039716	2212092.701089
2p	tv_01_041_002	32.858169	579.000000	0.144681	3261153.367257
2p	tv_01_042_000	37.058048	534.000000	0.198582	3519320.458993
2p	tv_01_042_001	31.406537	584.000000	0.129078	3836934.191141
2p	tv_01_042_002	8.391587	705.000000	0.028369	2079819.518008
2p	tv_01_043_000	188.384165	536.000000	0.730496	2729723.871503
2p	tv_01_043_001	2.174278	705.000000	0.000000	1888322.682720
2p	tv_01_043_002	1.256935	705.000000	0.000000	1895836.371334
2p	tv_01_044_000	51.835946	478.000000	0.174468	3375873.093641
2p	tv_01_044_001	9.079580	552.000000	0.051064	3649863.892505
2p	tv_01_044_002	26.262333	454.000000	0.095035	5521338.058991
2p	tv_01_045_000	3.076556	705.000000	0.005674	1999783.153442
2p	tv_01_045_001	3.167858	705.000000	0.002837	1916409.584689
2p	tv_01_045_002	153.490656	502.000000	0.469504	5066481.375346
2p	tv_01_046_000	157.122287	485.000000	0.478014	5592368.084007
2p	tv_01_046_001	152.708535	484.000000	0.456738	5584841.976736
2p	tv_01_046_002	179.612482	479.000000	0.523404	5628187.176914
2p	tv_01_047_000	111.786636	494.000000	0.358865	5606945.525385
2p	tv_01_047_001	39.098318	499.000000	0.167376	5001291.602542
2p	tv_01_047_002	63.193306	461.000000	0.235461	5084648.192519
2p	tv_01_048_000	94.266910	494.000000	0.320567	5691155.721101
2p	tv_01_048_001	115.443537	560.000000	0.449645	4815871.454833
2p	tv_01_048_002	18.611042	431.000000	0.046809	5628610.579779
2p	tv_01_049_000	143.434639	500.000000	0.429787	5500734.896960
2p	tv_01_049_001	130.642851	491.000000	0.401418	5263032.674045
2p	tv_01_049_002	174.968212	496.000000	0.533333	4828315.916366
2p	tv_01_050_000	107.073197	490.000000	0.350355	5189704.241974
2p	tv_01_050_001	92.465737	482.000000	0.321986	6032042.039703
2p	tv_01_050_002	48.935258	563.000000	0.208511	4378560.545711
2p	tv_01_051_000	17.277631	508.000000	0.068085	4161713.436468
2p	tv_01_051_001	22.034144	488.000000	0.080851	3777524.849151
2p	tv_01_051_002	240.732219	508.000000	0.629787	4384393.856121
2p	tv_01_052_000	24.856450	664.000000	0.107801	2933243.754798
2p	tv_01_052_001	39.937164	577.000000	0.217021	3976633.792040
2p	tv_01_052_002	64.165322	621.000000	0.300709	3404974.411158
2p	tv_01_053_000	28.313443	485.000000	0.086525	4448645.926565
2p	tv_01_053_001	41.878093	488.000000	0.136170	4922018.285400
2p	tv_01_053_002	29.002984	541.000000	0.112057	4147984.576923
2p	tv_01_054_000	45.586556	681.000000	0.185816	3060429.131232
2p	tv_01_054_001	32.268793	525.000000	0.127660	4093544.497009
2p	tv_01_054_002	1.501254	705.000000	0.000000	2498346.908382
2p	tv_01_055_000	13.849270	481.000000	0.042553	3604304.709733
2p	tv_01_055_001	26.071504	598.000000	0.092199	3360028.495354
2p	tv_01_055_002	240.695890	492.000000	0.655319	4747557.425418
2p	tv_01_056_000	27.879345	542.000000	0.157447	4181462.491563
2p	tv_01_056_001	30.169542	534.000000	0.117730	4213427.616210
2p	tv_01_056_002	35.676385	584.000000	0.136170	3507463.369973
2p	tv_01_057_000	24.759463	485.000000	0.063830	4306380.338821
2p	tv_01_057_001	33.563984	562.000000	0.173050	4208833.175576
2p	tv_01_057_002	15.114338	469.000000	0.068085	4174079.247422
2p	tv_01_058_000	23.934214	579.000000	0.126241	3236875.918573
2p	tv_01_058_001	14.592455	656.000000	0.102128	2974331.088273
2p	tv_01_058_002	27.188276	622.000000	0.160284	2953277.949383
2p	tv_01_059_000	45.862811	525.000000	0.148936	4081328.633267
2p	tv_01_059_001	21.571097	406.000000	0.052482	6403337.511636
2p	tv_01_059_002	37.284669	485.000000	0.119149	4524810.590275
2p	tv_01_060_000	100.541080	552.000000	0.212766	4254593.897411
2p	tv_01_060_001	19.689019	445.000000	0.052482	6437172.041767
2p	tv_01_060_002	3.214981	705.000000	0.000000	1966651.545295
2p	tv_01_061_000	33.431959	484.000000	0.129078	4944415.464869
2p	tv_01_061_001	39.521126	520.000000	0.130496	4144020.532286
2p	tv_01_061_002	23.484691	556.000000	0.080851	3466410.082551
2p	tv_01_062_000	18.409234	612.000000	0.089362	2300196.599389
2p	tv_01_062_001	53.204130	560.000000	0.182979	4098493.718341
2p	tv_01_062_002	47.401624	485.000000	0.167376	4884718.190098
2p	tv_01_063_000	44.330919	510.000000	0.133333	4091436.183103
2p	tv_01_063_001	17.259962	557.000000	0.068085	4251486.217987
2p	tv_01_063_002	40.211229	575.000000	0.205674	4310443.625658
2p	tv_01_064_000	22.234093	546.000000	0.100709	4040625.862456
2p	tv_01_064_001	51.345609	531.000000	0.188652	3888165.624626
2p	tv_01_064_002	86.017773	564.000000	0.302128	4106948.770787
2p	tv_01_065_000	35.240554	555.000000	0.130496	3402587.087443
2p	tv_01_065_001	27.896657	566.000000	0.163121	3586199.143899
2p	tv_01_065_002	9.945639	531.000000	0.049645	3075978.883467
2p	tv_01_066_000	29.959418	476.000000	0.096454	3701170.284836
2p	tv_01_066_001	144.375280	553.000000	0.503546	3519259.894884
2p	tv_01_066_002	111.125334	570.000000	0.434043	3404470.274213
2p	tv_01_067_000	28.681140	544.000000	0.110638	3428585.408629
2p	tv_01_067_001	42.069106	568.000000	0.167376	2909995.545426
2p	tv_01_067_002	20.643014	679.000000	0.119149	2340957.572721
2p	tv_01_068_000	3.370447	705.000000	0.000000	2075308.649841
2p	tv_01_068_001	2.030659	705.000000	0.000000	1931080.780183
2p	tv_01_068_002	1.176927	705.000000	0.000000	1906771.417413
2p	tv_01_069_000	65.333969	510.000000	0.228369	3906304.369792
2p	tv_01_069_001	45.874680	573.000000	0.212766	3800825.651122
2p	tv_01_069_002	25.302049	621.000000	0.151773	3485088.323158
2p	tv_01_070_000	171.573405	507.000000	0.531915	3765184.680183
2p	tv_01_070_001	54.881857	581.000000	0.232624	3740940.314055
2p	tv_01_070_002	4.829338	705.000000	0.011348	2419691.627606
2p	tv_01_071_000	61.508177	633.000000	0.243972	3390627.741970
2p	tv_01_071_001	109.119833	514.000000	0.339007	3992458.680568
2p	tv_01_071_002	75.640337	513.000000	0.293617	4249186.979795
2p	tv_01_072_000	131.474930	507.000000	0.435461	4821565.386254
2p	tv_01_072_001	143.464476	511.000000	0.438298	4024982.065315
2p	tv_01_072_002	38.537866	520.000000	0.136170	4436824.911596
2p	tv_01_073_000	30.459731	531.000000	0.143262	3621485.327154
2p	tv_01_073_001	55.281544	558.000000	0.208511	3853486.364462
2p	tv_01_073_002	20.330150	699.000000	0.100709	2966627.612309
2p	tv_01_074_000	99.683195	492.000000	0.321986	4482211.669995
2p	tv_01_074_001	95.997616	503.000000	0.336170	4157471.826115
2p	tv_01_074_002	146.160152	494.000000	0.459574	4718433.346356
2p	tv_01_075_000	75.577704	510.000000	0.256738	4439967.327757
2p	tv_01_075_001	49.155921	555.000000	0.204255	4171024.845871
2p	tv_01_075_002	31.838756	513.000000	0.144681	4271927.030373
2p	tv_01_076_000	101.715049	526.000000	0.367376	4138312.664058
2p	tv_01_076_001	5.742210	705.000000	0.008511	2589123.964057
2p	tv_01_076_002	48.464765	498.000000	0.177305	4241777.890029
2p	tv_01_077_000	39.618580	594.000000	0.175887	3511594.689821
2p	tv_01_077_001	1.426302	705.000000	0.000000	2405268.736284
2p	tv_01_077_002	33.653233	563.000000	0.150355	3639261.888334
2p	tv_01_078_000	25.248940	530.000000	0.093617	4098996.150711
2p	tv_01_078_001	43.989032	506.000000	0.133333	4341286.343506
2p	tv_01_078_002	28.898833	596.000000	0.124823	3930679.252046
2p	tv_01_079_000	31.271621	549.000000	0.139007	3759579.073061
2p	tv_01_079_001	29.006503	493.000000	0.096454	4421065.159825
2p	tv_01_079_002	36.828956	497.000000	0.116312	4605910.656268
2p	tv_01_080_000	1.390673	705.000000	0.000000	1878707.084896
2p	tv_01_080_001	1.117912	705.000000	0.000000	1901219.628620
2p	tv_01_080_002	66.277173	544.000000	0.283688	3983206.605884
2p	tv_01_081_000	142.285194	507.000000	0.426950	4307537.940798
2p	tv_01_081_001	6.357488	705.000000	0.000000	2423572.126722
2p	tv_01_081_002	7.584081	705.000000	0.000000	1954189.573001
2p	tv_01_082_000	81.210607	544.000000	0.300709	4264714.020457
2p	tv_01_082_001	5.280361	705.000000	0.005674	2529748.068806
2p	tv_01_082_002	70.601911	568.000000	0.283688	3779738.022519
2p	tv_01_083_000	72.568051	527.000000	0.293617	4423898.087399
2p	tv_01_083_001	49.806090	483.000000	0.208511	4878198.838858
2p	tv_01_083_002	103.989392	530.000000	0.324823	4104760.470010
2p	tv_01_084_000	15.719338	704.000000	0.021277	2412276.734308
2p	tv_01_084_001	61.260856	519.000000	0.241135	3957309.706564
2p	tv_01_084_002	5.553473	705.000000	0.008511	1961767.412893
2p	tv_01_085_000	0.944705	705.000000	0.000000	1925265.708857
2p	tv_01_085_001	1.338791	705.000000	0.000000	1888885.139638
2p	tv_01_085_002	25.168969	544.000000	0.100709	2755730.126388
2p	tv_01_086_000	12.953591	662.000000	0.072340	2499225.694595
2p	tv_01_086_001	0.932083	705.000000	0.000000	1918835.300922
2p	tv_01_086_002	0.955268	705.000000	0.000000	1905610.531416
2p	tv_01_087_000	106.240338	537.000000	0.375887	4572785.609283
2p	tv_01_087_001	125.547597	536.000000	0.448227	4196115.421754
2p	tv_01_087_002	78.319956	529.000000	0.299291	4141594.793010
2p	tv_01_088_000	182.868348	531.000000	0.509220	4284527.411146
2p	tv_01_088_001	60.496822	539.000000	0.225532	3812970.276752
2p	tv_01_088_002	53.689619	628.000000	0.180142	3141820.070397
2p	tv_01_089_000	38.607118	629.000000	0.147518	3313077.752683
2p	tv_01_089_001	109.414228	510.000000	0.382979	4051868.706526
2p	tv_01_089_002	97.335499	535.000000	0.350355	3782760.692037
2p	tv_01_090_000	17.702114	662.000000	0.104965	3149497.617246
2p	tv_01_090_001	28.843270	522.000000	0.116312	2655086.728478
2p	tv_01_090_002	1.595081	705.000000	0.000000	1934041.025870
2p	tv_01_091_000	4.781417	705.000000	0.002837	1979818.396940
2p	tv_01_091_001	35.599854	515.000000	0.116312	3538011.589178
2p	tv_01_091_002	39.495314	542.000000	0.139007	3780114.112732
2p	tv_01_092_000	28.317221	554.000000	0.133333	3289176.632965
2p	tv_01_092_001	5.395291	705.000000	0.019858	2585328.901413
2p	tv_01_092_002	43.813137	534.000000	0.164539	3602500.601434
2p	tv_01_093_000	19.947396	656.000000	0.099291	2441205.568847
2p	tv_01_093_001	28.150868	507.000000	0.097872	2849126.388447
2p	tv_01_093_002	24.478285	607.000000	0.123404	2784729.588707
2p	tv_01_094_000	38.988455	511.000000	0.150355	4792421.037699
2p	tv_01_094_001	5.658201	705.000000	0.002837	2157425.463264
2p	tv_01_094_002	21.692228	486.000000	0.116312	4624885.578838
2p	tv_01_095_000	16.390550	531.000000	0.076596	4232034.551547
2p	tv_01_095_001	7.552129	462.000000	0.042553	6429323.831015
2p	tv_01_095_002	71.724953	534.000000	0.290780	4467703.095232
2p	tv_01_096_000	33.127859	554.000000	0.140426	4216780.522446
2p	tv_01_096_001	25.196801	482.000000	0.102128	4228220.053238
2p	tv_01_096_002	85.208444	513.000000	0.278014	5101374.066391
2p	tv_01_097_000	23.203203	519.000000	0.080851	4321784.336053
2p	tv_01_097_001	43.145526	528.000000	0.153191	4837563.833149
2p	tv_01_097_002	28.028623	521.000000	0.143262	4189114.903294
2p	tv_01_098_000	23.389087	467.000000	0.087943	5705508.770535
2p	tv_01_098_001	57.787207	519.000000	0.205674	5062600.477147
2p	tv_01_098_002	8.529433	634.000000	0.038298	3688683.568581
2p	tv_01_099_000	58.273433	521.000000	0.204255	4746052.115844
2p	tv_01_099_001	43.532808	549.000000	0.198582	4824314.290830
2p	tv_01_099_002	37.784473	505.000000	0.131915	4712028.808620
1p	lezione_02_000_000	84.181401	540.000000	0.295035	1411249.865207
1p	lezione_02_000_001	27.908600	525.000000	0.092199	1790170.346955
1p	lezione_02_000_002	35.414959	596.000000	0.153191	1422471.428863
1p	lezione_02_001_000	23.385922	605.000000	0.126241	898749.317927
1p	lezione_02_001_001	52.293069	496.000000	0.150355	1845724.942559
1p	lezione_02_001_002	22.835841	671.000000	0.141844	962825.116812
1p	lezione_02_002_000	23.897697	652.000000	0.156028	863261.435387
1p	lezione_02_002_001	28.721724	580.000000	0.151773	1418847.394423
1p	lezione_02_002_002	21.373869	669.000000	0.117730	1043194.687289
1p	lezione_02_003_000	25.863844	635.000000	0.150355	824463.104287
1p	lezione_02_003_001	66.314800	489.000000	0.197163	1987075.346328
1p	lezione_02_003_002	83.879739	545.000000	0.296454	1727278.303061
1p	lezione_02_004_000	21.688524	643.000000	0.147518	997055.233409
1p	lezione_02_004_001	28.197635	636.000000	0.154610	950809.751023
1p	lezione_02_004_002	19.110295	660.000000	0.140426	962711.681317
1p	lezione_02_005_000	31.670789	587.000000	0.175887	998860.766040
1p	lezione_02_005_001	58.591426	487.000000	0.219858	2017037.810928
1p	lezione_02_005_002	66.107465	482.000000	0.228369	1760463.868712
1p	lezione_02_006_000	43.486490	535.000000	0.171631	1443641.139528
1p	lezione_02_006_001	16.890351	667.000000	0.110638	996384.399199
1p	lezione_02_006_002	29.095122	644.000000	0.182979	1039814.108287
1p	lezione_02_007_000	47.305129	512.000000	0.171631	1418991.809363
1p	lezione_02_007_001	40.966950	551.000000	0.164539	1466702.262766
1p	lezione_02_007_002	33.541209	581.000000	0.117730	1481706.118887
1p	lezione_02_008_000	15.420525	672.000000	0.113475	942241.656100
1p	lezione_02_008_001	37.044938	519.000000	0.139007	1744340.408783
1p	lezione_02_008_002	17.256985	651.000000	0.107801	806804.452058
1p	lezione_02_009_000	35.252770	521.000000	0.110638	1510335.971300
1p	lezione_02_009_001	36.840117	564.000000	0.165957	1175172.548304
1p	lezione_02_009_002	14.612397	665.000000	0.136170	872040.171956
1p	lezione_02_010_000	54.389062	481.000000	0.188652	2026083.938711
1p	lezione_02_010_001	51.125067	551.000000	0.218440	1697819.305258
1p	lezione_02_010_002	67.227391	525.000000	0.228369	1620443.655649
1p	lezione_02_011_000	43.437699	509.000000	0.139007	1769941.210975
1p	lezione_02_011_001	45.600247	496.000000	0.140426	1684994.651529
1p	lezione_02_011_002	32.219197	565.000000	0.133333	1285134.571811
1p	lezione_02_012_000	66.680828	508.000000	0.312057	1810325.115981
1p	lezione_02_012_001	110.169489	517.000000	0.336170	1995793.275338
1p	lezione_02_012_002	76.870249	488.000000	0.236879	2285649.177312
1p	lezione_02_013_000	52.565178	489.000000	0.192908	1969559.446241
1p	lezione_02_013_001	34.371425	442.000000	0.097872	1851134.157265
1p	lezione_02_013_002	25.447156	594.000000	0.124823	1047432.275170
1p	lezione_02_014_000	35.610894	495.000000	0.123404	1939278.814514
1p	lezione_02_014_001	36.072359	621.000000	0.187234	1345863.829474
1p	lezione_02_014_002	55.819181	568.000000	0.188652	1081983.864602
1p	lezione_02_015_000	69.922255	483.000000	0.209929	1306447.435669
1p	lezione_02_015_001	65.357533	478.000000	0.215603	1795280.331486
1p	lezione_02_015_002	72.994595	511.000000	0.258156	1650730.582583
1p	lezione_02_016_000	24.329746	624.000000	0.120567	1329122.374006
1p	lezione_02_016_001	14.890452	675.000000	0.107801	866023.646253
1p	lezione_02_016_002	74.829196	515.000000	0.239716	1664398.199677
1p	lezione_02_017_000	45.509973	483.000000	0.146099	1849594.499714
1p	lezione_02_017_001	67.161738	497.000000	0.209929	1651720.114964
1p	lezione_02_017_002	46.550863	608.000000	0.207092	1437605.257711
1p	lezione_02_018_000	70.269161	425.000000	0.180142	1745296.907865
1p	lezione_02_018_001	165.264773	577.000000	0.470922	1835529.358166
1p	lezione_02_018_002	34.296316	610.000000	0.180142	1052100.162118
1p	lezione_02_019_000	43.140307	595.000000	0.231206	1231509.670405
1p	lezione_02_019_001	74.390369	536.000000	0.268085	1735604.884739
1p	lezione_02_019_002	31.527767	604.000000	0.187234	1602824.067865
1p	lezione_02_020_000	45.016138	551.000000	0.205674	1532679.530644
1p	lezione_02_020_001	58.443152	492.000000	0.175887	1559856.230749
1p	lezione_02_020_002	49.991328	482.000000	0.137589	1264547.371280
1p	lezione_02_021_000	20.941043	643.000000	0.129078	1260405.148860
1p	lezione_02_021_001	49.407304	573.000000	0.211348	1758448.073422
1p	lezione_02_021_002	17.817229	641.000000	0.117730	867671.354786
1p	lezione_02_022_000	53.145783	507.000000	0.174468	1344622.153571
1p	lezione_02_022_001	40.530155	550.000000	0.168794	1617404.366527
1p	lezione_02_022_002	24.322180	631.000000	0.136170	1087904.276038
1p	lezione_02_023_000	30.170827	621.000000	0.190071	943655.621767
1p	lezione_02_023_001	90.259423	500.000000	0.297872	1880640.937214
1p	lezione_02_023_002	75.126981	482.000000	0.217021	1787460.299943
1p	lezione_02_024_000	76.313439	484.000000	0.241135	1450345.626264
1p	lezione_02_024_001	14.420730	682.000000	0.102128	1022787.821932
1p	lezione_02_024_002	15.923704	665.000000	0.100709	956386.606307
1p	lezione_02_025_000	21.502938	586.000000	0.113475	919683.614026
1p	lezione_02_025_001	54.589330	523.000000	0.190071	1833336.792095
1p	lezione_02_025_002	22.094843	595.000000	0.120567	1386260.692486
1p	lezione_02_026_000	18.953151	631.000000	0.113475	855473.102630
1p	lezione_02_026_001	15.545776	667.000000	0.100709	803042.574799
1p	lezione_02_026_002	50.143384	549.000000	0.208511	1636240.854924
1p	lezione_02_027_000	34.263852	549.000000	0.184397	1550327.211346
1p	lezione_02_027_001	84.760771	483.000000	0.258156	1983188.217549
1p	lezione_02_027_002	112.251091	495.000000	0.346099	1841783.622393
1p	lezione_02_028_000	14.831873	682.000000	0.097872	922016.536256
